,Unnamed: 0,judul,link,bahan,bumbu,metode
2777,2777,Tumis Daun Singkong Bunga Pepaya,https://resepmamiku.com/tumis-daun-singkong-bunga-pepaya-dapur_izma,"1/2 ekor Ayam kampung bagian paha
Bakso sapi
Kembang tahu rendam air hangat
Wortel
Kentang
Daun bawang iris
Bawang goreng buat taburan
Garam, penyedap jamur secukupnya
Air secukupnya","3 siung bawang putih
1sdt lada
1/3 biji pala","1.tumis bumbu halus hingga harum.masukan air masak hingga mendidih.
2.masukan ayam masak hingga ayam empuk.
3.lalu masukan wortel, kentang setelah empuk masukan kembang tahu,bakso,garam, penyedap jamur.
4.masak hingga matang lalu taburi daun bawang.
5. Sajikan SOP dengan taburan bawang goreng."
2778,2778,Mangut Ikan Lele Tahu Kulit,https://resepmamiku.com/mangut-ikan-lele-tahu-kulit-malichatun88,"250 gr kwetiao basah (cuci bersih, tiriskan)
2 bh bakso ikan (iris tipis)
4 ekor udang kupas
1 butir telur (kocok lepas)
3 siung bawang putih (cincang kasar)
Caisim secukupnya (pot2)
Daun bawang secukupnya
1/2 sdm saus tiram
Kecap asin, kaldu jamur dan merica secukupnya
1/2 sdm minyak wijen
1 sdm maizena (larutkan dgn air)
Minyak secukupnya
Air secukupnya",,"1. Tumis setengah bawang putih cincang dgn sedikit minyak hingga wangi, masukkan kwetiao basah tambahkan kecap asin, tumis hingga harum dan ada bagian kwetiau yg sedikit kecoklatan, angkat tata di wadah saji sisihkan
3. Tumis sisa bawang putih hingga bawang kecoklatan, masukkan udang dan bakso ikan tambahkan kecap asin tumis hingga udang matang, masukkan air, caisim bumbui dgn saus tiram, kaldu jamur, merica tes rasa kalau kurang asin tambahkan kecap asin lg
4. Setelah air mendidih tuang larutan maizena (tingkat kekentalan sesuaikan selera masing2 ya) aduk2, kemudian tuang telur kocok sambil diaduk pelan2 aja, terakhir tambahkan minyak wijen, daun bawang
5. Siram kuah wak fen diatas kwetiao yg td da kita tumis, tambahkan bawang goreng, siap disajikan"
2779,2779,Tom Yam Ayam,https://resepmamiku.com/tom-yam-ayam-dapur_izma,"1 kg dada ayam fillet , potong-potong
5 sdm tepung Maizena
3 sdm tepung terigu
1 btr telur10 bh cabe rawit merah
10 bh cabe rawit hijau
2 siung bawang putih besar
Minyak matang secukupnya
Garam, kaldu jamur, gula secukupnya","5 siung bawang putih haluskan
1/2 sdt merica bubuk
1 sdm saus tiram
1 sdt kecap asin
Garam, kaldu jamur secukupnya","1. Cuci bersih potongan ayam lalu tiriskan hingga kering. Masukkan bumbu marinasi aduk rata.
2. Masukkan bahan tepung aduk rata kemudian masukkan telur aduk rata.
3. Simpan dala kulkas 1 jam spy bumbu lebih meresap lalu goreng hingga matang/golden brown
4. Angkat tata dalam piring saji1. Ulek bawang putih hingga halus, masukkan cabe ulek lagi jangan terlalu halus. Tambahkan garam, kaldu jamur, gula aduk-aduk hingga tercampur rata
2. Tuang minyak matang aduk-aduk hingga tercampur rata. Koreksi rasa. Sajikan dengan ayam Popcorn goreng"
2780,2780,Cumi Goreng Asam,https://resepmamiku.com/cumi-goreng-asam-fifinimartiyana,"1 bh wortel kupas lalu potong dadu
1 bh timun kupas asal lalu potong dadu
5 siung bawang merah agak besar ,kupas lalu potong asal
2 bh jeruk kunci , boleh pakai cuka yahh kalo suka
1 sdt gula pasir
100 air
Garam secukupnya",,"1. Cuci bersih potongan timun,wortel,bawang merah lalu tiriskan
2. Siapkan wadah masukkan wortel, timun, bawang merah, perasan jeruk, garam, gula, air aduk rata.
3. Simpan dalam kulkas 1-2 jam , siap sajikan"
2781,2781,Busan Bibim Dangmyeon / Spicy Glass Noodle,https://resepmamiku.com/busan-bibim-dangmyeon-spicy-glass-noodle-rachelviann,"1/2 kg udang ukuran besar marinasi dengan 3siung bawang putih halus selama 10 menit.
100 ml air asem jawa
3 sdm madu
1sdm saus tiram
1sdm kecap manis
1sdt kecap ikan
Cabe rawit haluskan
Garam, gula secukupnya.",,"1.panaskan minyak lalu goreng udang sebentar.lalu angkat dan sisihkan
2.diwajan masukan air asem jawa,madu,gula, kecap, garam,cabe, aduk hingga menjadi karamel lalu masukkan udang.
3.lalu aduk sebentar lalu angkat dan sajikan."
2782,2782,Gulai Jantung Pisang Pete,https://resepmamiku.com/gulai-jantung-pisang-pete-fransiskaailen,"150 gr taoge
1⁄2 papan Tempe (200gr), potong kotak kecil, goreng setengah kering
1 papan pete, kupas belah dua
2 sdt gula pasir
1 sdt kaldu bubuk Royco sapi
1⁄4 sdt garam
sedikit minyak goreng untuk menumis","6 buah cabe ijo
4 buah cabe merah keriting
4 siung bawang merah
2 siung bawang putih
1 btg daun bawang","1. Tumis bawang putih, bawang merah, irisan cabe dan Pete, tumis dengan sedikit minyak goreng hingga bumbu matang dan pete serta cabenya layu
2. Masukkan tempe, taoge dan irisan daun bawang, aduk hingga tercampur rata
3. Masukkan gula pasir, garam dan kaldu bubuk, cek rasa, masak hingga taoge nya layu
4. Setelah taoge nya layu dan bumbu nya sudah meresap, angkat dan sajikan"
2783,2783,Kucai Saus Lada Hitam,https://resepmamiku.com/kucai-saus-lada-hitam-yscooking,"4 porsi Nasi putih (dari 2 cup beras)
4 butir Telur ayam (goreng mata sapi 1/2 matang)300 gr Fillet ayam dada/paha, pot sesuai selera
1/2 sdt Bawang putih bubuk
1/2 sdt Garam
1/2 sdt Kaldu jamur
1/4 sdt Merica
1 butir Telur ayam150 gr Tepung serbaguna (segitiga)
3 sdm Tepung maizena2 sdm Margarin/minyak goreng
2 siung Bawang putih cincang
1 sdm Saus tiram
3 sdm Saus tomat
2 sdm Madu
Biji wijen sangrai secukupnya",,"1. Marinasi ayam dgn garam, merica, bawang putih bubuk, kaldu jamur, biarkan 1jam
2. Campur jadi satu bahan tepung, aduk rata
3. Setelah ayam dimarinasi, campur dgn 1 butir telur, aduk sampai rata, balurkan ke tepung, goreng sampai kuning keemasan, tiriskan
4. Lelehkan margarin, masukkan bawang putih tumis sampai matang, tambahkan saus tiram, saus tomat dan madu aduk rata setelah mendidih matikan api
5. Tuang ayam ke saus, aduk sampai tercampur rata, beri taburan biji wijen sangrai
6. Siap disajikan dgn nasi"
2784,2784,Ayam Jahe Kecap,https://resepmamiku.com/ayam-jahe-kecap-lim_henni,"2 cup Beras jepang (me : 240gr beras biasa 60 gr beras ketan), cuci bersih
2 cup 4 sdm Air (me : 400 ml Air)
Tuk takaran air tergantung jenis beras yg digunakan ya.3 lembar Nori sushi
Minyak secukupnya",,"1. Masukkan beras yg sudah dicuci dan air, masak dgn rice cooker hingga matang.
2. Campurkan semua bahan cuka sushi hingga larut, campurkan dgn nasi yg sudah matang hingga rata dan tutupi dgn lap basah agar tidak kering.
3. Alasi tray/loyang dgn cling wrap dan olesi dgn sedikit minyak lalu tuang nasi dan ratakan setebal 1cm, tekan2 agar padat dan tutup kembali dgn cling wrap. Simpan di dalam kulkas/freezer.
4. Goreng nugget hingga kuning keemasan, tiriskan
5. Iris kani stick dan timun jepang yg dibuang bijinya tipis2 sebesar korek api.
6. Campurkan semua bahan saus spicy mayo hingga rata.
7. Setelah nasi lebih kokoh dan padat potong2 lebih kurang 10 x 10 cm, beri taburan tepung pada kedua sisinya
8. Celupkan nasi ke dalam telur dan gulingkan diatas tepung roti hingga rata kemudian goreng hingga kuning keemasan (aku simpan di kulkas 15 menit baru digoreng)
9. Potong nori menjadi 2bagian, lalu letakkan nasi yg uda digoreng, beri saus spicy mayo, 4 bh nugget, irisan timun, irisan kani stick, beri saus spicy mayo lagi, kemudian di torch hingga kecoklatan, tutup dgn nasi lagi dan bungkus dgn nori.
10. Burger sushi siap di sajikan."
2785,2785,Semur Kutuk (Khas Kudus),https://resepmamiku.com/semur-kutuk-khas-kudus-fifinimartiyana,"300 gr daging ayam, rebus 20 menit
250 gr buncis
5 tahu kuning, goreng hingga kering, potong jadi 4 bagian
1 btg sereh geprek
2 lmbr daun jeruk
2 lmbr daun salam
2 sdm gula pasir
1 sdt garam
1 sdt kaldu bubuk
1 sdt penyedap rasa
500 mil santan
700 mil air kaldu rebusan ayam","5 siung bawang merah
5 siung bawang putih
10 buah cabe merah keriting
4 butir kemiri
1⁄2 sdt ketumbar sangrai","1. Tumis bumbu yang dihaluskan, masukkan sereh, daun salam dan daun jeruk, tumis hingga matang dan harum
2. Masukkan ayam dan tahu, aduk rata dan tambahkan air kaldu rebusan ayam, masak hingga mendidih
3. Setelah mendidih masukkan potongan buncis dan santan, aduk dan masak hingga santannya mendidih
4. Tambahkan gula pasir, garam, kaldu bubuk dan penyedap rasa, cek rasa, masak hingga buncis nya empuk
5. Angkat dan sajikan dengan taburan bawang merah goreng"
2786,2786,Bebek Goreng Surabaya,https://resepmamiku.com/bebek-goreng-surabaya-dapur_izma,"1⁄2 papan Tempe (450gr)
1 ikat daun kemangi, petikin daunnya5 buah cabe merah keriting
15 buah cabe rawit
5 siung bawang merah
2 siung bawang putih
1⁄4 potong terasi ABC
2 ruas kencur
1 buah jeruk purut
3 sdt gula pasir
1⁄2 sdt garam
3⁄4 sdt penyedap rasa","1 siung bawang putih
1 sdt garam, 1⁄2 sdt penyedap rasa dan 3 sdm air","1. Potong2 tempe, lalu lumuri dengan bumbu marinasi, diamkan 3 menit biar bumbu meresap, lalu goreng diminyak panas hingga matang, angkat tiriskan dan sisihkan
2. Goreng bahan sambel : cabe merah keriting, cabe rawit, bawang merah, bawang putih, goreng hingga layu
3. Uleg bahan sambel yang sudah di goreng, tambahkan kencur, terasi, beri garam, gula dan penyedap rasa, cek rasa, lalu tumbuk Tempe diatas cobek yang ada bahan sambel, aduk hingga merata, lalu tambahkan daun kemangi, uleg asal saja hingga tercampur rata
4. Lalu kucuri dengan air perasan jeruk purut, aduk rata dan sajikan"
2787,2787,Semur Telur,https://resepmamiku.com/semur-telur-fifinimartiyana,"5 sdm Minyak goreng, untuk menumis
5 siung Bawang putih, dirajang
5 siung Bawang merah
3 cm Lengkuas, dimemarkan
2 lembar Daun salam
4 bh Cabe keriting, dirajang serong300 gr Tahu kuning, dipotong dadu serasi
1 sdm Kecap asin
1 sdm Saus tiram
1 sdm Kecap manis
1 sdm Tauco manis (aku pake tauco asin)50 ml Air
1 sdt Garam (aku skip)
1 sdt Gula pasir
1 sdt Lada/merica (aku pake 1/2 sdt aja)
300 gr Tauge
50 gr Kucai, dipotong 2cm (aku pot agak pnjng)
1 1/2 sdm Keripik bawang putih goreng, diremat buat taburan (aku skip krn gak ada)",,"1. Tumis bawang putih hingga mulai kekuningan. Tambahkan bawang merah, lengkuas, daun salam dan cabe keriting, tumis kembali hingga cabe layu.
2. Masukkan tahu, aduk sesaat hingga tahu tercampur minyak. Tambahkan kecap asin, saus tiram, kecap manis dan tauco manis.
3. Setelah saus berbuih, tuangkan air, gula, garam dan merica bubuk, aduk rata
4. Masukkan tauge dan kucai, masak sebentar hingga tauge cukup matang namun msh renyah
5. Pindahkan ke piring hidang dan taburin dgn keripik bawang putih goreng yg sudah diremat. Sajikan"
2788,2788,Egg Luncheon,https://resepmamiku.com/egg-luncheon-yscooking,"600 gr Paha ayam bawah (6 potong)
2 siung Bawang putih halus (bisa ganti dgn yg bubuk)
1/2 sdt Garam
1/2 sdt Kaldu jamur
1/4 sdt Merica
1 sdt Paprika bubuk/Cabe bubuk2 butir Telur (kocok lepas)
50 gr Tepung terigu protein sedang/serbaguna
100 gr Tepung roti/panir",,"1. Cuci bersih ayam, potong ujung bagian kaki sampai putus, tarik keatas menyerupai lollipop, kalau gak suka kulitnya bs di buang, pilih paha yg ukurannya kcl ya supaya pas digoreng matang sampai dlm
2. Marinasi paha ayam dgn garam, kaldu jamur, merica, paprika bubuk minimal 1jam
3. Balurkan paha ayam ke tepung terigu, kemudian celupkan ke kocokan telur terakhir balurin ke tepung panir
4. Goreng ayam sampai kuning keemasan, api jngn terlalu besar biar matangnya sampai dalam"
2789,2789,Jangan Lombok,https://resepmamiku.com/jangan-lombok-dapur_izma,"2 cup Beras jepang (me : 240gr beras biasa 60 gr beras ketan), cuci bersih
2 cup 4 sdm Air (me : 400 ml Air)
Tuk takaran air tergantung jenis beras yg digunakan ya.3 lembar Nori sushi
Minyak secukupnya",,"1. Masukkan beras yg sudah dicuci dan air, masak dgn rice cooker hingga matang.
2. Campurkan semua bahan cuka sushi hingga larut, campurkan dgn nasi yg sudah matang hingga rata dan tutupi dgn lap basah agar tidak kering.
3. Alasi tray/loyang dgn cling wrap dan olesi dgn sedikit minyak lalu tuang nasi dan ratakan setebal 1cm, tekan2 agar padat dan tutup kembali dgn cling wrap. Simpan di dalam kulkas/freezer.
4. Goreng nugget hingga kuning keemasan, tiriskan
5. Iris kani stick dan timun jepang yg dibuang bijinya tipis2 sebesar korek api.
6. Campurkan semua bahan saus spicy mayo hingga rata.
7. Setelah nasi lebih kokoh dan padat potong2 lebih kurang 10 x 10 cm, beri taburan tepung pada kedua sisinya
8. Celupkan nasi ke dalam telur dan gulingkan diatas tepung roti hingga rata kemudian goreng hingga kuning keemasan (aku simpan di kulkas 15 menit baru digoreng)
9. Potong nori menjadi 2bagian, lalu letakkan nasi yg uda digoreng, beri saus spicy mayo, 4 bh nugget, irisan timun, irisan kani stick, beri saus spicy mayo lagi, kemudian di torch hingga kecoklatan, tutup dgn nasi lagi dan bungkus dgn nori.
10. Burger sushi siap di sajikan."
2790,2790,Indomie Tek-tek,https://resepmamiku.com/indomie-tek-tek-dapur_izma,"300 gr Udang utuh (belah badan atasnya, bersihkan)
1/2 sdt Garam
1/4 sdt Merica bubuk
50 gr Maizena
Minyak tuk menggoreng1 batang sereh, geprek
1/2 ruas lengkuas, geprek
2 lmbr Daun salam
2 lmbr Daun jeruk
1 bh Bawang bombay kecil, iris2
1 batang Daun bawang (iris serong)
2 sdm Saus sambal
2 sdm Saus tomat
2 sdm Saus tiram
1 sdt Gula
1/2 sdt Garam
1/4 sdt Merica
1 butir Telur (kocok lepas)
400 ml Air
1 sdm Maizena (larutkan dgn sedikit 100ml air)
1 sdm Minyak wijen (optional)","4 batang Cabe merah keriting (buang bijinya)
6 siung Bawang merah
6 siung Bawang putih
2 cm Jahe","1. Marinasi udang dgn garam dan merica sekitar 30 menit
2. Balurkan udang ke maizena, goreng sampai matang
3. Tumis bumbu halus sampai kering, masukkan sereh, lengkuas, d.salam, d.jeruk dan 4 sdm minyak, tumis sampai bumbu wangi dan matang
4. Masukkan bawang bombay, tumis bentar tuang air bumbui dgn s.sambal, s.tomat, s.tiram, gula, garam dan merica, disusul daun bawang aduk2 tunggu mendidih
5. Masukkan larutan maizena, aduk2 sampai mengental, tuang telur kocok sambil diaduk aduk, tes rasa, kalau da pas masukkan minyak wijen dan udang goreng
6. Aduk2 bentar aja matikan api, siap disajikan"
2791,2791,Tumis Labu Udang,https://resepmamiku.com/tumis-labu-udang-fifinimartiyana,"250 Buncis (pot serong)
1bh Jagung madu yg ukuran kecil (pipil)
4 bh Bakso sapi (iris tipis)
3 bh Cabe keriting merah (pot serong, optional ya)
4 siung Bawang putih (iris2)
4 siung Bawang merah (iris2)
Garam, merica dan kaldu jamur
Air secukupnya
Minyak secukupnya",,"1. Tumis bawang dan cabe dgn minyak sampai harum masukkan bakso sapi, tumis bentar
2. Masukkan buncis dan jagung, tuang sedikit air beri garam, kaldu jamur dan merica
3. Oseng bentar sampai buncisnya matang, angkat siap sajikan."
2792,2792,Ayam Bakar Padang,https://resepmamiku.com/ayam-bakar-padang-fifinimartiyana,"300 gr Udang utuh (belah badan atasnya, bersihkan)
1/2 sdt Garam
1/4 sdt Merica bubuk
50 gr Maizena
Minyak tuk menggoreng1 batang sereh, geprek
1/2 ruas lengkuas, geprek
2 lmbr Daun salam
2 lmbr Daun jeruk
1 bh Bawang bombay kecil, iris2
1 batang Daun bawang (iris serong)
2 sdm Saus sambal
2 sdm Saus tomat
2 sdm Saus tiram
1 sdt Gula
1/2 sdt Garam
1/4 sdt Merica
1 butir Telur (kocok lepas)
400 ml Air
1 sdm Maizena (larutkan dgn sedikit 100ml air)
1 sdm Minyak wijen (optional)","4 batang Cabe merah keriting (buang bijinya)
6 siung Bawang merah
6 siung Bawang putih
2 cm Jahe","1. Marinasi udang dgn garam dan merica sekitar 30 menit
2. Balurkan udang ke maizena, goreng sampai matang
3. Tumis bumbu halus sampai kering, masukkan sereh, lengkuas, d.salam, d.jeruk dan 4 sdm minyak, tumis sampai bumbu wangi dan matang
4. Masukkan bawang bombay, tumis bentar tuang air bumbui dgn s.sambal, s.tomat, s.tiram, gula, garam dan merica, disusul daun bawang aduk2 tunggu mendidih
5. Masukkan larutan maizena, aduk2 sampai mengental, tuang telur kocok sambil diaduk aduk, tes rasa, kalau da pas masukkan minyak wijen dan udang goreng
6. Aduk2 bentar aja matikan api, siap disajikan"
2793,2793,Telur Cah Jamur,https://resepmamiku.com/telur-cah-jamur-fifinimartiyana,"500 gr Udang utuh dengan kulit
1-2 sdm Putih telur (aku pake 1 butir putih telur)
1 sdt Baking powder
3/4 sdt Garam
1/4 sdt Merica
2 sdt Cuka
1/2 sdt Bubuk ngohiong (optional), ini yg menurutku yg bikin wangi, jd kalau ada pake aja
6 sdm Maizena
Minyak untuk goreng10-12 siung Bawang putih cincang
2-4 siung Bawang merah, iris
1 batang Daun bawang, iris (aku pake 2)
3 buah Cabai keriting merah (aku pake 5 yg agak pendek)
4 bh Cabai rawit merah, iris (aku skip)
1/3 sdt Garam
1/2 sdt Kaldu bubuk
1/4 sdt Merica
1/2 sdt Gula pasir
1/2 sdm Saus tiram
Minyak untuk menumis",,"1. Gunting bagian depan kepala udang, kaki dan keluarkan kotoran udang.
2. Marinasi udang dengan putih telur, baking powder, cuka, garam, merica, maizena dan bubuk ngohiong.
3. Panaskan minyak, goreng udang di api besar selama 1 menit, tiriskan diamkan bbrp saat lalu goreng kembali bbrp detik, tiriskan
4. Panaskan sedikit minyak lalu goreng bawang putih hingga kuning keemasan, tiriskan.
5. Tumis bawang merah, daun bawang, cabe rawit, cabe merah, garam, merica, gula dan saus tiram, aduk lalu masukkan udang yang telah digoreng, aduk rata.
6. Taburkan bawang putih goreng
7. Udang cabe garam siap disajikan."
2794,2794,Otak Otak Udang Goreng,https://resepmamiku.com/otak-otak-udang-goreng-birgittawang_,"300 gr Bakmie basah
5 siung Bawang merah, iris2
5 siung Bawang putih, cincang halus
8 pc Bakso sapi, belah 4
10 ekor Udang kupas
100 gr Fillet ayam, pot kcl
75 – 100 gr Kucai, pot2 pnjng
75 gr Tauge
2 butir Telur bebek/ayam (pake bebek lbh wangi), kocok lepas
2 sdm Kecap asin
3 sdm Kecap manis
1 sdm Kecap ikan
1 sdm Kecap inggeris
1 sdm Saus tiram
1 sdt Kaldu jamur
1/4 sdt Merica
1/2 sdm Minyak wijen
Minyak secukupnya tuk menumis",,"1. Rebus mie basah bentar, tiriskan siram dgn air dingin/suhu ruang, beri sedikit minyak, aduk rata sisihkan.
2. Di wajan beri sedikit minyak tumis ayam, udang dan bakso sampai matang, angkat naik sisihkan.
3. Di wajan yg sama panaskan minyak agak bnyk, masukkan telur aduk2 bikin orak arik, sisihkan ke samping masukkan bawang, tumis sampai bawang matang, masukkan bakso udang yg uda matang, disusul mie, bumbui dgn aneka kecap, saus, merica dan kaldu
4. Disusul tauge dan kucai, tumis sampai wangi beri minyak wijen, aduk2 siap disajikan."
2795,2795,Ikan Gurame Asam Manis Nanas,https://resepmamiku.com/ikan-gurame-asam-manis-nanas-liuin85,"500 gr Kikil Sapi, potong2 sesuai selera
2 lmbr daun jeruk
1 lmbr daun salam
2 btg sereh geprek
1 ruas lengkuas geprek
5 buah cabe gendot, iris serong
5 buah cabe merah keriting, iris serong
3 buah cabe rawit iris serong
4 sdm kecap manis
1 sdm gula pasir
1 sdt garam
1 sdt kaldu bubuk Royco sapi
300 mil air","5 siung bawang merah
3 siung bawang putih
3 butir kemiri
1 ruas jahe
1 ruas kunyit","1. Rebus kikil 10 menit, angkat tiriskan, (kalau kikilnya lembek ngerebusnya gak usah terlalu lama)
2. Tumis bumbu halus, masukkan daun jeruk, daun salam, sereh dan lengkuas, tumis hingga harum dan matang
3. Masukkan irisan cabe dan Kikil yang sudah direbus, aduk dan tambahkan air, masak hingga mendidih
4. Setelah mendidih, masukkan gula pasir, garam, kaldu bubuk dan kecap manis aduk dan masak hingga matang, cek rasa
5. Setelah airnya sedikit menyusut dan bumbunya meresap, angkat dan sajikan"
2796,2796,Tumis Jambal Roti,https://resepmamiku.com/tumis-jambal-roti-dapur_izma,"2 bh Tofu (tahu jepang)
100 gr Udang kupas1/4 sdt Garam
1/4 sdt Merica (kalau tuk anak2 ksh 1/8 sdt aja ya biar gak gt terasa mericanya )
1/2 sdm Maizena2 butir Telur
1/4 sdt Garam
75 – 100 ml Air
(divideo tdk aku masukin semua, krn kepenuhan jd nutupin tofu, jd bs kln sesuaikan dgn ukuran piring kukusan ya)1 sdm Saus tiram
1 sdm Kecap asin
1 sdm Kecap ikan
1 sdt Gula pasir
3 sdm Air hangat/panas1 sdm Minyak wijen
3 sdm Minyak goreng",,"1. Marinasi udang dan diamkan minimal 30 menit.
2. Potong2 tofu setebel 1cm, susun melingkar di piring kukusan, sisihkan
3. Campur bahan telur kukus, kocok sampai tercampur rata, siram diatas tofu, tutup atas kukusan dan kukus 10 menit
4. Campur saus siraman kecap, aduk rata sampai gula tercampur.
5. Setelah telur matang dan mengeras tata udang diatasnya, siram dgn saus siraman, kukus lagi 10 menit atau sampai udang matang
6. Keluarkan dari panci kukusan taburin dgn daun bawang dan cabe iris
7. Panaskan minyak wijen dan minyak sayur siram diatas daun bawang, siap disajikan."
